tweet_id,author_id,inbound,created_at,text,response_by_tweet_id,in_response_to_tweet_id
584,user_584,True,Tue Oct 31 22:20:00 +0000 2017,"@AppleSupport Ever since updating to iOS 17, WiFi keeps disconnecting every few minutes.",585,
585,AppleSupport,False,Tue Oct 31 22:25:00 +0000 2017,@customer_3 Let's fix that. Go to Settings > General > Transfer or Reset > Reset Network Settings.,,584
586,user_586,True,Tue Oct 31 22:30:00 +0000 2017,@AppleSupport My phone is stuck on the Apple logo during software update. What should I do?,587,
587,AppleSupport,False,Tue Oct 31 22:35:00 +0000 2017,@customer_4 Connect to Finder/iTunes on a Mac/PC and enter Recovery Mode to restore or update your device.,,586
588,user_588,True,Tue Oct 31 22:40:00 +0000 2017,@AppleSupport Forgot my Apple ID password and security questions. Cannot sign into iCloud.,589,
589,AppleSupport,False,Tue Oct 31 22:45:00 +0000 2017,@customer_5 You can reset your password securely at iforgot.apple.com or via the Support app on a trusted device.,,588
590,user_590,True,Tue Oct 31 22:50:00 +0000 2017,@AppleSupport My iCloud storage says full even after deleting hundreds of photos!,591,
591,AppleSupport,False,Tue Oct 31 22:55:00 +0000 2017,@customer_6 Photos stay in 'Recently Deleted' for 30 days. Be sure to empty that folder in the Photos app.,,590
592,user_592,True,Tue Oct 31 23:00:00 +0000 2017,@AppleSupport I was double charged for my Apple Music subscription this month! I want a refund.,593,
593,AppleSupport,False,Tue Oct 31 23:05:00 +0000 2017,@customer_7 We can help review charges. Please visit reportaproblem.apple.com to check purchase history and request a refund.,,592
594,user_594,True,Tue Oct 31 23:10:00 +0000 2017,@AppleSupport How do I cancel an app subscription that renewed automatically today?,595,
595,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,"@customer_8 Go to Settings > [Your Name] > Subscriptions, tap the subscription, and select Cancel Subscription.",,594
596,user_596,True,Tue Oct 31 23:20:00 +0000 2017,@AppleSupport Left AirPod Pro won't connect or charge in the case.,597,
597,AppleSupport,False,Tue Oct 31 23:25:00 +0000 2017,"@customer_9 Clean the charging contacts inside the case and AirPod stem, then hold the setup button on case to reset.",,596
598,user_598,True,Tue Oct 31 23:30:00 +0000 2017,@AppleSupport Can I book a Genius Bar appointment for screen replacement online?,599,
599,AppleSupport,False,Tue Oct 31 23:35:00 +0000 2017,@user_5980 Yes! You can schedule an appointment via support.apple.com or the Apple Support iOS app.,,598
600,user_600,True,Tue Oct 31 22:10:00 +0000 2017,@AppleSupport My iPhone screen went completely black after the latest update and won't turn on!,601,
601,AppleSupport,False,Tue Oct 31 22:15:00 +0000 2017,"@user_600 We're here to help! Try a forced restart by pressing Volume Up, Volume Down, then hold Power button.",,600
602,user_602,True,Tue Oct 31 22:12:00 +0000 2017,@AppleSupport My iPhone 11 battery drains from 100% to 10% in just two hours. Is this a hardware glitch?,603,
603,AppleSupport,False,Tue Oct 31 22:18:00 +0000 2017,"@user_602 Battery health is vital. Check Settings > Battery > Battery Health, and send us a DM with your iOS version.",,602
604,user_604,True,Tue Oct 31 22:20:00 +0000 2017,"@AppleSupport Ever since updating to iOS 17, WiFi keeps disconnecting every few minutes.",605,
605,AppleSupport,False,Tue Oct 31 22:25:00 +0000 2017,@customer_3 Let's fix that. Go to Settings > General > Transfer or Reset > Reset Network Settings.,,604
606,user_606,True,Tue Oct 31 22:30:00 +0000 2017,@AppleSupport My phone is stuck on the Apple logo during software update. What should I do?,607,
607,AppleSupport,False,Tue Oct 31 22:35:00 +0000 2017,@customer_4 Connect to Finder/iTunes on a Mac/PC and enter Recovery Mode to restore or update your device.,,606
608,user_608,True,Tue Oct 31 22:40:00 +0000 2017,@AppleSupport Forgot my Apple ID password and security questions. Cannot sign into iCloud.,609,
609,AppleSupport,False,Tue Oct 31 22:45:00 +0000 2017,@customer_5 You can reset your password securely at iforgot.apple.com or via the Support app on a trusted device.,,608
610,user_610,True,Tue Oct 31 22:50:00 +0000 2017,@AppleSupport My iCloud storage says full even after deleting hundreds of photos!,611,
611,AppleSupport,False,Tue Oct 31 22:55:00 +0000 2017,@customer_6 Photos stay in 'Recently Deleted' for 30 days. Be sure to empty that folder in the Photos app.,,610
612,user_612,True,Tue Oct 31 23:00:00 +0000 2017,@AppleSupport I was double charged for my Apple Music subscription this month! I want a refund.,613,
613,AppleSupport,False,Tue Oct 31 23:05:00 +0000 2017,@customer_7 We can help review charges. Please visit reportaproblem.apple.com to check purchase history and request a refund.,,612
614,user_614,True,Tue Oct 31 23:10:00 +0000 2017,@AppleSupport How do I cancel an app subscription that renewed automatically today?,615,
615,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,"@customer_8 Go to Settings > [Your Name] > Subscriptions, tap the subscription, and select Cancel Subscription.",,614
616,user_616,True,Tue Oct 31 23:20:00 +0000 2017,@AppleSupport Left AirPod Pro won't connect or charge in the case.,617,
617,AppleSupport,False,Tue Oct 31 23:25:00 +0000 2017,"@customer_9 Clean the charging contacts inside the case and AirPod stem, then hold the setup button on case to reset.",,616
618,user_618,True,Tue Oct 31 23:30:00 +0000 2017,@AppleSupport Can I book a Genius Bar appointment for screen replacement online?,619,
619,AppleSupport,False,Tue Oct 31 23:35:00 +0000 2017,@user_6180 Yes! You can schedule an appointment via support.apple.com or the Apple Support iOS app.,,618
620,user_620,True,Tue Oct 31 22:10:00 +0000 2017,@AppleSupport My iPhone screen went completely black after the latest update and won't turn on!,621,
621,AppleSupport,False,Tue Oct 31 22:15:00 +0000 2017,"@user_620 We're here to help! Try a forced restart by pressing Volume Up, Volume Down, then hold Power button.",,620
622,user_622,True,Tue Oct 31 22:12:00 +0000 2017,@AppleSupport My iPhone 11 battery drains from 100% to 10% in just two hours. Is this a hardware glitch?,623,
623,AppleSupport,False,Tue Oct 31 22:18:00 +0000 2017,"@user_622 Battery health is vital. Check Settings > Battery > Battery Health, and send us a DM with your iOS version.",,622
624,user_624,True,Tue Oct 31 22:20:00 +0000 2017,"@AppleSupport Ever since updating to iOS 17, WiFi keeps disconnecting every few minutes.",625,
625,AppleSupport,False,Tue Oct 31 22:25:00 +0000 2017,@customer_3 Let's fix that. Go to Settings > General > Transfer or Reset > Reset Network Settings.,,624
626,user_626,True,Tue Oct 31 22:30:00 +0000 2017,@AppleSupport My phone is stuck on the Apple logo during software update. What should I do?,627,
627,AppleSupport,False,Tue Oct 31 22:35:00 +0000 2017,@customer_4 Connect to Finder/iTunes on a Mac/PC and enter Recovery Mode to restore or update your device.,,626
628,user_628,True,Tue Oct 31 22:40:00 +0000 2017,@AppleSupport Forgot my Apple ID password and security questions. Cannot sign into iCloud.,629,
629,AppleSupport,False,Tue Oct 31 22:45:00 +0000 2017,@customer_5 You can reset your password securely at iforgot.apple.com or via the Support app on a trusted device.,,628
630,user_630,True,Tue Oct 31 22:50:00 +0000 2017,@AppleSupport My iCloud storage says full even after deleting hundreds of photos!,631,
631,AppleSupport,False,Tue Oct 31 22:55:00 +0000 2017,@customer_6 Photos stay in 'Recently Deleted' for 30 days. Be sure to empty that folder in the Photos app.,,630
632,user_632,True,Tue Oct 31 23:00:00 +0000 2017,@AppleSupport I was double charged for my Apple Music subscription this month! I want a refund.,633,
633,AppleSupport,False,Tue Oct 31 23:05:00 +0000 2017,@customer_7 We can help review charges. Please visit reportaproblem.apple.com to check purchase history and request a refund.,,632
634,user_634,True,Tue Oct 31 23:10:00 +0000 2017,@AppleSupport How do I cancel an app subscription that renewed automatically today?,635,
635,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,"@customer_8 Go to Settings > [Your Name] > Subscriptions, tap the subscription, and select Cancel Subscription.",,634
636,user_636,True,Tue Oct 31 23:20:00 +0000 2017,@AppleSupport Left AirPod Pro won't connect or charge in the case.,637,
637,AppleSupport,False,Tue Oct 31 23:25:00 +0000 2017,"@customer_9 Clean the charging contacts inside the case and AirPod stem, then hold the setup button on case to reset.",,636
638,user_638,True,Tue Oct 31 23:30:00 +0000 2017,@AppleSupport Can I book a Genius Bar appointment for screen replacement online?,639,
639,AppleSupport,False,Tue Oct 31 23:35:00 +0000 2017,@user_6380 Yes! You can schedule an appointment via support.apple.com or the Apple Support iOS app.,,638
640,user_640,True,Tue Oct 31 22:10:00 +0000 2017,@AppleSupport My iPhone screen went completely black after the latest update and won't turn on!,641,
641,AppleSupport,False,Tue Oct 31 22:15:00 +0000 2017,"@user_640 We're here to help! Try a forced restart by pressing Volume Up, Volume Down, then hold Power button.",,640
642,user_642,True,Tue Oct 31 22:12:00 +0000 2017,@AppleSupport My iPhone 11 battery drains from 100% to 10% in just two hours. Is this a hardware glitch?,643,
643,AppleSupport,False,Tue Oct 31 22:18:00 +0000 2017,"@user_642 Battery health is vital. Check Settings > Battery > Battery Health, and send us a DM with your iOS version.",,642
644,user_644,True,Tue Oct 31 22:20:00 +0000 2017,"@AppleSupport Ever since updating to iOS 17, WiFi keeps disconnecting every few minutes.",645,
645,AppleSupport,False,Tue Oct 31 22:25:00 +0000 2017,@customer_3 Let's fix that. Go to Settings > General > Transfer or Reset > Reset Network Settings.,,644
646,user_646,True,Tue Oct 31 22:30:00 +0000 2017,@AppleSupport My phone is stuck on the Apple logo during software update. What should I do?,647,
647,AppleSupport,False,Tue Oct 31 22:35:00 +0000 2017,@customer_4 Connect to Finder/iTunes on a Mac/PC and enter Recovery Mode to restore or update your device.,,646
648,user_648,True,Tue Oct 31 22:40:00 +0000 2017,@AppleSupport Forgot my Apple ID password and security questions. Cannot sign into iCloud.,649,
649,AppleSupport,False,Tue Oct 31 22:45:00 +0000 2017,@customer_5 You can reset your password securely at iforgot.apple.com or via the Support app on a trusted device.,,648
650,user_650,True,Tue Oct 31 22:50:00 +0000 2017,@AppleSupport My iCloud storage says full even after deleting hundreds of photos!,651,
651,AppleSupport,False,Tue Oct 31 22:55:00 +0000 2017,@customer_6 Photos stay in 'Recently Deleted' for 30 days. Be sure to empty that folder in the Photos app.,,650
652,user_652,True,Tue Oct 31 23:00:00 +0000 2017,@AppleSupport I was double charged for my Apple Music subscription this month! I want a refund.,653,
653,AppleSupport,False,Tue Oct 31 23:05:00 +0000 2017,@customer_7 We can help review charges. Please visit reportaproblem.apple.com to check purchase history and request a refund.,,652
654,user_654,True,Tue Oct 31 23:10:00 +0000 2017,@AppleSupport How do I cancel an app subscription that renewed automatically today?,655,
655,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,"@customer_8 Go to Settings > [Your Name] > Subscriptions, tap the subscription, and select Cancel Subscription.",,654
656,user_656,True,Tue Oct 31 23:20:00 +0000 2017,@AppleSupport Left AirPod Pro won't connect or charge in the case.,657,
657,AppleSupport,False,Tue Oct 31 23:25:00 +0000 2017,"@customer_9 Clean the charging contacts inside the case and AirPod stem, then hold the setup button on case to reset.",,656
658,user_658,True,Tue Oct 31 23:30:00 +0000 2017,@AppleSupport Can I book a Genius Bar appointment for screen replacement online?,659,
659,AppleSupport,False,Tue Oct 31 23:35:00 +0000 2017,@user_6580 Yes! You can schedule an appointment via support.apple.com or the Apple Support iOS app.,,658
660,user_660,True,Tue Oct 31 22:10:00 +0000 2017,@AppleSupport My iPhone screen went completely black after the latest update and won't turn on!,661,
661,AppleSupport,False,Tue Oct 31 22:15:00 +0000 2017,"@user_660 We're here to help! Try a forced restart by pressing Volume Up, Volume Down, then hold Power button.",,660
662,user_662,True,Tue Oct 31 22:12:00 +0000 2017,@AppleSupport My iPhone 11 battery drains from 100% to 10% in just two hours. Is this a hardware glitch?,663,
663,AppleSupport,False,Tue Oct 31 22:18:00 +0000 2017,"@user_662 Battery health is vital. Check Settings > Battery > Battery Health, and send us a DM with your iOS version.",,662
664,user_664,True,Tue Oct 31 22:20:00 +0000 2017,"@AppleSupport Ever since updating to iOS 17, WiFi keeps disconnecting every few minutes.",665,
665,AppleSupport,False,Tue Oct 31 22:25:00 +0000 2017,@customer_3 Let's fix that. Go to Settings > General > Transfer or Reset > Reset Network Settings.,,664
666,user_666,True,Tue Oct 31 22:30:00 +0000 2017,@AppleSupport My phone is stuck on the Apple logo during software update. What should I do?,667,
667,AppleSupport,False,Tue Oct 31 22:35:00 +0000 2017,@customer_4 Connect to Finder/iTunes on a Mac/PC and enter Recovery Mode to restore or update your device.,,666
668,user_668,True,Tue Oct 31 22:40:00 +0000 2017,@AppleSupport Forgot my Apple ID password and security questions. Cannot sign into iCloud.,669,
669,AppleSupport,False,Tue Oct 31 22:45:00 +0000 2017,@customer_5 You can reset your password securely at iforgot.apple.com or via the Support app on a trusted device.,,668
670,user_670,True,Tue Oct 31 22:50:00 +0000 2017,@AppleSupport My iCloud storage says full even after deleting hundreds of photos!,671,
671,AppleSupport,False,Tue Oct 31 22:55:00 +0000 2017,@customer_6 Photos stay in 'Recently Deleted' for 30 days. Be sure to empty that folder in the Photos app.,,670
672,user_672,True,Tue Oct 31 23:00:00 +0000 2017,@AppleSupport I was double charged for my Apple Music subscription this month! I want a refund.,673,
673,AppleSupport,False,Tue Oct 31 23:05:00 +0000 2017,@customer_7 We can help review charges. Please visit reportaproblem.apple.com to check purchase history and request a refund.,,672
674,user_674,True,Tue Oct 31 23:10:00 +0000 2017,@AppleSupport How do I cancel an app subscription that renewed automatically today?,675,
675,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,"@customer_8 Go to Settings > [Your Name] > Subscriptions, tap the subscription, and select Cancel Subscription.",,674
676,user_676,True,Tue Oct 31 23:20:00 +0000 2017,@AppleSupport Left AirPod Pro won't connect or charge in the case.,677,
677,AppleSupport,False,Tue Oct 31 23:25:00 +0000 2017,"@customer_9 Clean the charging contacts inside the case and AirPod stem, then hold the setup button on case to reset.",,676
678,user_678,True,Tue Oct 31 23:30:00 +0000 2017,@AppleSupport Can I book a Genius Bar appointment for screen replacement online?,679,
679,AppleSupport,False,Tue Oct 31 23:35:00 +0000 2017,@user_6780 Yes! You can schedule an appointment via support.apple.com or the Apple Support iOS app.,,678
680,user_680,True,Tue Oct 31 22:10:00 +0000 2017,@AppleSupport My iPhone screen went completely black after the latest update and won't turn on!,681,
681,AppleSupport,False,Tue Oct 31 22:15:00 +0000 2017,"@user_680 We're here to help! Try a forced restart by pressing Volume Up, Volume Down, then hold Power button.",,680
682,user_682,True,Tue Oct 31 22:12:00 +0000 2017,@AppleSupport My iPhone 11 battery drains from 100% to 10% in just two hours. Is this a hardware glitch?,683,
683,AppleSupport,False,Tue Oct 31 22:18:00 +0000 2017,"@user_682 Battery health is vital. Check Settings > Battery > Battery Health, and send us a DM with your iOS version.",,682
684,user_684,True,Tue Oct 31 22:20:00 +0000 2017,"@AppleSupport Ever since updating to iOS 17, WiFi keeps disconnecting every few minutes.",685,
685,AppleSupport,False,Tue Oct 31 22:25:00 +0000 2017,@customer_3 Let's fix that. Go to Settings > General > Transfer or Reset > Reset Network Settings.,,684
686,user_686,True,Tue Oct 31 22:30:00 +0000 2017,@AppleSupport My phone is stuck on the Apple logo during software update. What should I do?,687,
687,AppleSupport,False,Tue Oct 31 22:35:00 +0000 2017,@customer_4 Connect to Finder/iTunes on a Mac/PC and enter Recovery Mode to restore or update your device.,,686
688,user_688,True,Tue Oct 31 22:40:00 +0000 2017,@AppleSupport Forgot my Apple ID password and security questions. Cannot sign into iCloud.,689,
689,AppleSupport,False,Tue Oct 31 22:45:00 +0000 2017,@customer_5 You can reset your password securely at iforgot.apple.com or via the Support app on a trusted device.,,688
690,user_690,True,Tue Oct 31 22:50:00 +0000 2017,@AppleSupport My iCloud storage says full even after deleting hundreds of photos!,691,
691,AppleSupport,False,Tue Oct 31 22:55:00 +0000 2017,@customer_6 Photos stay in 'Recently Deleted' for 30 days. Be sure to empty that folder in the Photos app.,,690
692,user_692,True,Tue Oct 31 23:00:00 +0000 2017,@AppleSupport I was double charged for my Apple Music subscription this month! I want a refund.,693,
693,AppleSupport,False,Tue Oct 31 23:05:00 +0000 2017,@customer_7 We can help review charges. Please visit reportaproblem.apple.com to check purchase history and request a refund.,,692
694,user_694,True,Tue Oct 31 23:10:00 +0000 2017,@AppleSupport How do I cancel an app subscription that renewed automatically today?,695,
695,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,"@customer_8 Go to Settings > [Your Name] > Subscriptions, tap the subscription, and select Cancel Subscription.",,694
696,user_696,True,Tue Oct 31 23:20:00 +0000 2017,@AppleSupport Left AirPod Pro won't connect or charge in the case.,697,
697,AppleSupport,False,Tue Oct 31 23:25:00 +0000 2017,"@customer_9 Clean the charging contacts inside the case and AirPod stem, then hold the setup button on case to reset.",,696
698,user_698,True,Tue Oct 31 23:30:00 +0000 2017,@AppleSupport Can I book a Genius Bar appointment for screen replacement online?,699,
699,AppleSupport,False,Tue Oct 31 23:35:00 +0000 2017,@user_6980 Yes! You can schedule an appointment via support.apple.com or the Apple Support iOS app.,,698
